id_itens;data_compra;status_id;from_iata;to_iata;tipo_viagem;data_ida;data_volta;valor_passagem;milhas_usadas;adultos;criancas;
772;2019-10-03;2;GIG;SCL;Ida e volta;2019-11-21 22:45:00;2019-11-26 17:45:00;R$ 3.312;0;2;0;
773;2019-11-17;1;LIS;GIG;Ida e volta;2019-12-21 23:30:00;2019-12-28 17:10:00;R$ 3.453;158.000;1;0;
774;2019-09-06;1;GIG;SCL;Somente ida;2019-11-21 23:30:00;;R$ 526;11.700;1;0;
775;2019-09-06;1;GIG;SCL;Somente ida;2019-11-21 23:30:00;;R$ 526;11.700;1;0;
776;2019-09-05;1;GIG;SCL;Somente ida;2019-11-21 23:30:00;;R$ 1.047;23.400;2;0;
777;2019-09-06;1;GIG;SCL;Ida e volta;2019-11-21 23:30:00;2019-11-26 15:05:00;R$ 2.201;46.800;2;0;
778;2019-11-01;2;GIG;SCL;Ida e volta;2020-05-15 01:25:00;2020-05-24 05:49:00;R$ 6.354;0;1;0;
779;2019-11-02;3;GIG;SCL;Ida e volta;2019-12-22 01:25:00;2019-12-24 11:53:00;R$ 5.900;0;1;0;
780;2019-11-02;2;GIG;SCL;Ida e volta;2019-12-22 01:25:00;2019-12-24 03:10:00;R$ 5.810;0;1;0;
781;2019-11-12;2;GIG;BOG;Somente ida;2019-11-22 03:15:00;;R$ 1.356;29.000;1;0;
782;2019-11-11;1;GIG;BOG;Somente ida;2019-11-22 03:15:00;;R$ 969;26.500;1;0;
783;2019-10-09;1;GIG;MCO;Ida e volta;2019-12-22 05:40:00;2019-12-29 19:15:00;R$ 8.455;0;2;1;
784;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-24 06:40:00;R$ 1.036;23.400;1;0;
785;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-25 08:25:00;R$ 1.184;23.400;1;0;
786;2019-09-06;1;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-26 12:30:00;R$ 4.705;93.600;4;0;
787;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-25 08:50:00;R$ 1.073;23.400;1;0;
788;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-24 05:32:00;R$ 2.213;46.800;2;0;
789;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 05:45:00;2019-11-27 12:17:00;R$ 1.884;46.800;2;0;
790;2019-10-17;1;GIG;EZE;Ida e volta;2019-11-22 06:35:00;2019-11-26 10:45:00;R$ 2.746;0;2;0;
791;2019-09-10;2;GIG;SCL;Somente ida;2019-11-22 06:35:00;;R$ 2.304;91.000;1;0;
792;2019-11-10;2;GIG;SCL;Ida e volta;2019-11-22 06:35:00;2019-11-24 11:30:00;R$ 1.424;0;1;0;
793;2019-09-10;2;GIG;SCL;Somente ida;2019-11-22 06:35:00;;R$ 2.519;91.000;1;0;
794;2019-09-01;1;GIG;SCL;Ida e volta;2019-11-22 06:55:00;2019-11-25 17:10:00;R$ 1.140;23.400;1;0;
795;2019-08-31;1;GIG;SCL;Ida e volta;2019-11-22 06:55:00;2019-11-25 09:15:00;R$ 1.139;23.400;1;0;
796;2019-09-04;2;GIG;SCL;Ida e volta;2019-11-22 08:15:00;2019-11-25 08:50:00;R$ 1.024;23.400;1;0;
797;2019-09-01;2;GIG;SCL;Ida e volta;2019-11-22 09:10:00;2019-11-25 15:00:00;R$ 1.138;23.400;1;0;
798;2019-09-05;1;GIG;SCL;Ida e volta;2019-11-22 09:10:00;2019-11-26 12:17:00;R$ 1.153;23.400;1;0;
799;2019-09-02;2;GIG;SCL;Somente ida;2019-11-22 09:10:00;;R$ 563;62.700;1;0;
800;2019-09-01;1;GIG;SCL;Ida e volta;2019-11-22 09:10:00;2019-11-25 15:00:00;R$ 2.576;46.800;2;0;
801;2019-11-03;1;GIG;SCL;Ida e volta;2019-11-22 10:15:00;2019-11-29 14:20:00;R$ 4.831;0;1;0;
802;2019-09-06;2;GIG;SCL;Ida e volta;2019-11-22 10:25:00;2019-11-24 05:32:00;R$ 1.085;23.400;1;0;
803;2019-08-31;2;GIG;SCL;Ida e volta;2019-11-22 10:25:00;2019-11-25 07:00:00;R$ 1.152;23.400;1;0;
804;2019-11-20;1;GIG;SCL;Somente ida;2019-11-22 10:25:00;;R$ 1.067;29.150;1;0;
805;2019-08-31;1;GIG;SCL;Ida e volta;2019-11-22 11:00:00;2019-11-25 09:15:00;R$ 1.007;23.400;1;0;
806;2019-10-21;1;EZE;GIG;Somente ida;2019-11-22 13:15:00;;R$ 793;0;1;0;
807;2019-10-31;2;GIG;SCL;Ida e volta;2019-11-22 13:55:00;2019-11-26 16:25:00;R$ 3.687;0;1;0;
808;2019-09-06;1;GIG;SCL;Somente ida;2019-12-22 13:55:00;;R$ 2.367;46.800;4;0;
809;2019-09-02;2;GIG;SCL;Ida e volta;2019-11-22 13:55:00;2019-11-25 17:10:00;R$ 2.323;46.800;2;0;
810;2019-11-04;4;GIG;SCL;Ida e volta;2019-11-22 13:55:00;2019-11-24 18:25:00;R$ 3.977;0;1;0;
811;2019-08-30;2;GIG;SCL;Ida e volta;2019-11-22 14:40:00;2019-11-24 06:40:00;R$ 1.154;23.400;1;0;
812;2019-09-01;2;GIG;SCL;Ida e volta;2019-12-22 15:00:00;2019-12-24 08:50:00;R$ 2.030;44.460;1;1;
813;2019-08-30;1;GIG;SCL;Ida e volta;2019-11-22 15:00:00;2019-11-25 17:10:00;R$ 2.211;46.800;2;0;
814;2019-08-30;2;GIG;SCL;Ida e volta;2019-11-22 15:00:00;2019-11-24 16:00:00;R$ 1.108;23.400;1;0;
815;2019-09-01;2;GIG;SCL;Ida e volta;2019-11-22 15:00:00;2019-11-25 09:15:00;R$ 1.111;23.400;1;0;
816;2019-08-30;1;GIG;SCL;Ida e volta;2019-11-22 15:00:00;2019-11-24 09:15:00;R$ 1.057;23.400;1;0;
817;2019-10-25;2;RAO;SCL;Somente ida;2019-11-22 16:50:00;;R$ 582;11.700;1;0;
818;2019-10-29;2;RAO;SCL;Somente ida;2019-11-22 16:50:00;;R$ 564;11.700;1;0;
819;2019-08-30;2;GIG;SCL;Ida e volta;2019-11-22 17:10:00;2019-11-24 14:12:00;R$ 1.011;23.400;1;0;
820;2019-08-30;2;GIG;SCL;Ida e volta;2019-11-22 17:10:00;2019-11-25 13:57:00;R$ 2.303;46.800;2;0;
821;2019-10-31;2;MIA;SCL;Ida e volta;2019-12-22 19:55:00;2019-12-24 23:20:00;R$ 2.398;52.250;1;0;
822;2019-11-02;2;RAO;SCL;Somente ida;2019-11-22 20:35:00;;R$ 767;17.700;1;0;
823;2019-11-06;1;GIG;RAO;Somente ida;2019-11-22 22:30:00;;R$ 266;0;1;0;
824;2019-11-21;1;GIG;MCO;Somente ida;2019-12-22 22:40:00;;R$ 2.771;0;1;0;
825;2019-11-16;1;GIG;SCL;Somente ida;2019-11-22 22:45:00;;R$ 649;0;1;0;
826;2019-11-12;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.547;38.500;1;0;
827;2019-11-12;1;GIG;BOG;Somente ida;2019-12-22 23:10:00;;R$ 1.547;38.500;1;0;
828;2019-11-12;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.145;27.000;1;0;
829;2019-11-12;1;GIG;BOG;Somente ida;2019-12-22 23:10:00;;R$ 1.534;38.500;1;0;
830;2019-11-12;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.652;41.500;1;0;
831;2019-11-11;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.127;26.500;1;0;
832;2019-11-11;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.478;31.900;1;0;
833;2019-11-12;1;GIG;BOG;Somente ida;2019-11-22 23:10:00;;R$ 1.202;31.900;1;0;
834;2019-08-13;2;GIG;SCL;Somente ida;2019-11-22 23:45:00;;R$ 534;0;1;0;
835;2019-08-02;1;GIG;SCL;Ida e volta;2019-11-22 23:45:00;2019-11-24 17:45:00;R$ 1.237;0;1;0;
836;2019-09-13;1;GIG;SCL;Somente ida;2019-11-23 03:30:00;;R$ 404;0;1;0;
837;2019-10-15;2;GIG;SCL;Somente ida;2019-11-23 03:30:00;;R$ 1.650;0;1;0;
838;2019-09-19;2;GIG;SCL;Somente ida;2019-11-23 03:30:00;;R$ 1.192;0;1;0;
839;2019-09-13;1;GIG;SCL;Somente ida;2019-11-23 03:30:00;;R$ 404;0;1;0;
840;2019-09-03;2;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-25 07:00:00;R$ 2.577;46.800;2;0;
841;2019-08-30;2;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-24 09:15:00;R$ 1.074;23.400;1;0;
842;2019-09-06;1;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-27 05:32:00;R$ 1.117;23.400;1;0;
843;2019-09-04;2;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-26 17:20:00;R$ 2.284;46.800;2;0;
844;2019-09-01;2;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-24 06:00:00;R$ 2.132;46.800;2;0;
845;2019-08-28;1;GIG;SCL;Somente ida;2019-11-23 03:55:00;;R$ 665;13.000;1;0;
846;2019-09-06;1;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-23 22:55:00;R$ 1.184;23.400;1;0;
847;2019-09-06;1;GIG;SCL;Ida e volta;2019-11-23 03:55:00;2019-11-23 22:55:00;R$ 1.184;23.400;1;0;
848;2019-09-15;1;MIA;GIG;Somente ida;2019-11-23 06:56:00;;R$ 3.142;0;1;0;
849;2019-08-15;1;GIG;MIA;Ida e volta;2019-11-23 07:35:00;2019-11-30 16:25:00;R$ 4.408;0;2;0;
850;2019-08-14;1;GIG;MIA;Ida e volta;2019-11-23 07:35:00;2019-11-30 16:25:00;R$ 2.183;0;1;0;
851;2019-09-09;1;GIG;SCL;Ida e volta;2019-11-23 08:05:00;2019-11-30 13:57:00;R$ 2.383;51.000;2;0;
852;2019-09-11;2;GIG;SCL;Ida e volta;2019-11-23 08:05:00;2019-11-27 17:10:00;R$ 1.243;25.500;1;0;
853;2019-09-05;2;GIG;SCL;Ida e volta;2019-11-23 10:25:00;2019-11-25 09:15:00;R$ 1.073;23.400;1;0;
854;2019-09-18;1;GIG;SCL;Somente ida;2019-11-23 10:25:00;;R$ 929;20.900;1;0;
855;2019-09-27;3;GIG;SCL;Somente ida;2019-11-23 10:25:00;;R$ 965;20.900;1;0;
856;2019-10-12;2;GIG;SCL;Somente ida;2019-11-23 10:25:00;;R$ 1.000;23.650;1;0;
857;2019-10-31;1;GIG;BOG;Ida e volta;2019-11-23 10:35:00;2019-12-03 21:05:00;R$ 1.739;39.000;1;0;
858;2019-08-30;1;SCL;GIG;Somente ida;2019-11-23 13:57:00;;R$ 1.072;23.400;2;0;
859;2019-08-27;1;GIG;MIA;Somente ida;2019-11-23 20:40:00;;R$ 1.871;43.500;1;0;
860;2019-11-12;1;GIG;MCO;Somente ida;2019-11-23 22:15:00;;R$ 1.831;40.000;1;0;
861;2019-11-22;1;GIG;MCO;Somente ida;2019-11-23 22:40:00;;R$ 2.769;0;1;0;
862;2019-08-30;1;SCL;GIG;Somente ida;2019-11-23 22:55:00;;R$ 590;11.700;1;0;
863;2019-09-22;2;SCL;GIG;Somente ida;2019-11-24 00:40:00;;R$ 1.412;0;1;0;
864;2019-09-13;2;SCL;GIG;Somente ida;2019-11-24 00:40:00;;R$ 774;0;2;0;
865;2019-09-13;1;SCL;GIG;Somente ida;2019-11-24 00:40:00;;R$ 614;0;1;0;
866;2019-09-06;1;SCL;GIG;Somente ida;2019-11-24 05:32:00;;R$ 554;11.700;1;0;
867;2019-09-01;2;SCL;GIG;Somente ida;2019-11-24 05:32:00;;R$ 1.071;23.400;2;0;
868;2019-10-09;1;GIG;SCL;Ida e volta;2019-11-24 06:35:00;2019-12-05 14:20:00;R$ 1.112;0;1;0;
869;2019-09-06;2;SCL;GIG;Somente ida;2019-11-24 06:40:00;;R$ 577;11.700;1;0;
870;2019-11-12;1;SCL;GIG;Somente ida;2019-11-24 06:50:00;;R$ 865;21.500;1;0;
871;2019-09-02;2;SCL;GIG;Somente ida;2019-11-24 07:00:00;;R$ 581;10.530;1;0;
872;2019-10-23;1;LIS;AMS;Somente ida;2019-11-24 08:30:00;;R$ 0;0;1;0;
873;2019-09-07;2;GIG;SCL;Ida e volta;2019-11-24 10:25:00;2019-11-28 05:32:00;R$ 1.170;25.000;1;0;
874;2019-10-26;1;GIG;MIA;Somente ida;2019-11-24 10:25:00;;R$ 4.652;121.220;2;1;
875;2019-09-04;1;SCL;GIG;Somente ida;2019-11-24 12:17:00;;R$ 556;11.700;1;0;
876;2019-09-06;3;SCL;GIG;Somente ida;2019-11-24 12:17:00;;R$ 554;11.700;1;0;
877;2019-10-25;1;SCL;EZE;Somente ida;2019-11-24 12:50:00;;R$ 1.737;0;1;0;
878;2019-10-25;2;SCL;EZE;Somente ida;2019-11-24 12:50:00;;R$ 1.737;0;1;0;
879;2019-08-30;1;SCL;GIG;Somente ida;2019-11-24 15:00:00;;R$ 1.137;23.400;2;0;
880;2019-09-05;2;SCL;GIG;Somente ida;2019-11-24 16:00:00;;R$ 586;11.700;1;0;
881;2019-09-04;2;SCL;GIG;Somente ida;2019-11-24 16:00:00;;R$ 588;11.700;1;0;
882;2019-11-19;1;GIG;SCL;Ida e volta;2019-11-24 17:10:00;2019-11-29 12:17:00;R$ 2.411;0;1;0;
883;2019-11-23;1;SCL;GIG;Somente ida;2019-11-24 17:45:00;;R$ 630;0;1;0;
884;2019-10-18;1;SCL;GIG;Somente ida;2019-11-24 17:45:00;;R$ 3.102;0;1;0;
885;2019-11-05;2;GIG;MIA;Somente ida;2019-11-24 22:15:00;;R$ 1.667;40.000;1;0;
886;2019-11-14;1;SCL;IOS;Somente ida;2019-11-24 23:05:00;;R$ 2.012;53.300;2;0;
887;2019-11-19;1;BOG;GIG;Somente ida;2019-11-24 23:10:00;;R$ 2.582;46.000;1;0;
888;2019-10-29;2;SCL;MIA;Somente ida;2019-11-24 23:20:00;;R$ 2.110;46.750;1;0;
889;2019-11-02;1;EZE;GIG;Somente ida;2019-11-25 04:30:00;;R$ 747;0;1;0;
890;2019-11-14;2;GIG;MIA;Ida e volta;2019-11-25 05:50:00;2019-12-04 15:15:00;R$ 3.849;0;1;0;
891;2019-11-11;1;GIG;BOG;Ida e volta;2019-11-25 06:25:00;2019-11-29 21:15:00;R$ 2.580;0;1;0;
892;2019-09-03;2;SCL;GIG;Somente ida;2019-11-25 07:00:00;;R$ 1.304;23.400;2;0;
893;2019-09-28;2;LIS;GIG;Somente ida;2019-11-25 08:25:00;;R$ 1.631;0;1;0;
894;2019-09-02;1;SCL;GIG;Somente ida;2019-11-25 09:15:00;;R$ 581;11.700;1;0;
895;2019-09-05;2;SCL;GIG;Somente ida;2019-11-25 12:17:00;;R$ 555;11.700;1;0;
896;2019-10-04;2;SCL;EZE;Somente ida;2019-11-25 12:50:00;;R$ 609;0;1;0;
897;2019-10-19;1;SCL;EZE;Somente ida;2019-11-25 12:50:00;;R$ 1.393;0;2;0;
898;2019-09-16;1;EZE;GIG;Somente ida;2019-11-25 13:15:00;;R$ 719;0;1;0;
899;2019-08-28;2;SCL;GIG;Somente ida;2019-11-25 14:15:00;;R$ 702;13.000;1;0;
900;2019-09-05;1;SCL;GIG;Somente ida;2019-11-25 15:00:00;;R$ 586;11.700;1;0;
901;2019-11-18;1;EZE;GIG;Somente ida;2019-11-25 15:05:00;;R$ 1.009;27.000;1;0;
902;2019-09-06;2;SCL;GIG;Somente ida;2019-11-25 15:15:00;;R$ 567;11.700;1;0;
903;2019-10-14;1;RAO;GIG;Somente ida;2019-11-25 20:00:00;;R$ 207;6.000;1;0;
904;2019-11-13;2;RAO;GIG;Somente ida;2019-11-25 20:00:00;;R$ 206;6.500;1;0;
905;2019-11-03;1;RAO;GIG;Somente ida;2019-11-25 20:00:00;;R$ 205;0;1;0;
906;2019-11-20;1;GIG;RAO;Ida e volta;2019-11-25 22:15:00;2019-12-04 07:20:00;R$ 518;16.500;1;0;
907;2019-11-18;1;GIG;RAO;Somente ida;2019-11-25 22:15:00;;R$ 219;8.000;1;0;
908;2019-09-06;2;SCL;GIG;Somente ida;2019-11-25 22:55:00;;R$ 567;11.700;1;0;
909;2019-08-29;2;SCL;GIG;Somente ida;2019-11-25 22:55:00;;R$ 696;14.300;1;0;
910;2019-08-18;1;GIG;MCO;Somente ida;2019-11-26 01:25:00;;R$ 1.861;60.000;1;0;
911;2019-10-31;1;GIG;EZE;Ida e volta;2019-11-26 06:35:00;2019-12-02 15:15:00;R$ 1.007;0;2;0;
912;2019-09-05;2;SCL;GIG;Somente ida;2019-11-26 06:50:00;;R$ 586;11.700;1;0;
913;2019-11-02;1;RAO;GIG;Somente ida;2019-11-26 07:20:00;;R$ 409;0;2;0;
914;2019-08-01;1;SCL;EZE;Somente ida;2019-11-26 07:20:00;;R$ 184;0;1;0;
915;2019-09-06;2;SCL;EZE;Somente ida;2019-11-26 07:20:00;;R$ 399;0;2;0;
916;2019-11-18;1;RAO;GIG;Somente ida;2019-11-26 07:20:00;;R$ 200;0;1;0;
917;2019-11-19;1;SCL;GIG;Somente ida;2019-11-26 09:15:00;;R$ 1.195;33.000;1;0;
918;2019-11-01;1;EZE;GIG;Somente ida;2019-11-26 13:15:00;;R$ 813;0;1;0;
919;2019-09-04;2;SCL;GIG;Somente ida;2019-11-26 13:55:00;;R$ 1.153;23.400;2;0;
920;2019-11-04;2;SCL;RAO;Somente ida;2019-11-26 16:09:00;;R$ 607;13.000;1;0;
921;2019-08-29;1;SCL;GIG;Somente ida;2019-11-26 17:20:00;;R$ 614;13.000;1;0;
922;2019-11-20;1;SCL;GIG;Somente ida;2019-11-26 17:45:00;;R$ 866;0;1;0;
923;2019-10-09;1;SCL;GIG;Somente ida;2019-11-26 17:45:00;;R$ 1.172;0;1;0;
924;2019-10-23;2;GIG;EZE;Ida e volta;2019-11-26 18:55:00;2019-12-05 15:15:00;R$ 1.139;0;1;0;
925;2019-09-23;2;GIG;SCL;Ida e volta;2019-11-26 19:05:00;2019-12-02 13:57:00;R$ 8.124;0;4;2;
926;2019-11-19;1;EZE;GIG;Ida e volta;2019-11-26 19:20:00;2020-01-13 17:10:00;R$ 1.470;40.100;1;0;
927;2019-11-05;1;RAO;GIG;Somente ida;2019-11-26 20:00:00;;R$ 205;0;1;0;
928;2019-11-18;1;RAO;GIG;Somente ida;2019-11-26 20:00:00;;R$ 200;0;1;0;
929;2019-10-30;1;GIG;MCO;Ida e volta;2019-11-26 21:55:00;2020-01-23 13:40:00;R$ 3.537;0;1;0;
930;2019-11-22;2;GIG;MCO;Ida e volta;2019-11-26 22:40:00;2020-01-02 16:25:00;R$ 3.370;0;1;0;
931;2019-11-23;1;SCL;GIG;Somente ida;2019-11-27 02:15:00;;R$ 696;20.000;1;0;
932;2019-09-01;1;SCL;GIG;Somente ida;2019-11-27 05:32:00;;R$ 535;11.700;1;0;
933;2019-08-22;1;LIS;GIG;Ida e volta;2019-11-27 06:30:00;2019-12-04 20:05:00;R$ 2.607;0;1;0;
934;2019-11-21;1;RAO;GIG;Ida e volta;2019-11-27 07:20:00;2019-11-28 22:15:00;R$ 736;0;1;0;
935;2019-11-19;1;SCL;GIG;Somente ida;2019-11-27 09:15:00;;R$ 1.795;43.000;2;0;
936;2019-09-28;2;SCL;GIG;Somente ida;2019-11-27 12:17:00;;R$ 876;19.000;1;0;
937;2019-09-24;1;SCL;GIG;Somente ida;2019-11-27 12:17:00;;R$ 863;21.500;1;0;
938;2019-11-20;1;SCL;GIG;Somente ida;2019-11-27 12:17:00;;R$ 888;21.500;1;0;
939;2019-11-08;2;SCL;EZE;Somente ida;2019-11-27 12:45:00;;R$ 772;0;2;0;
940;2019-10-18;2;GIG;LIS;Ida e volta;2019-11-27 16:30:00;2019-12-05 05:30:00;R$ 5.846;0;2;0;
941;2019-09-05;1;SCL;GIG;Somente ida;2019-11-27 17:10:00;;R$ 555;11.250;1;0;
942;2019-09-12;1;GIG;MCO;Ida e volta;2019-11-27 22:40:00;2019-12-10 15:21:00;R$ 2.671;0;1;0;
943;2019-09-23;1;GIG;EZE;Ida e volta;2019-11-28 03:55:00;2019-12-01 10:05:00;R$ 2.387;47.000;2;0;
944;2019-09-07;2;SCL;GIG;Somente ida;2019-11-28 05:32:00;;R$ 583;12.500;1;0;
945;2019-08-04;3;GIG;MCO;Ida e volta;2019-11-28 07:35:00;2019-12-09 14:05:00;R$ 5.244;0;2;0;
946;2019-08-04;3;GIG;MCO;Ida e volta;2019-11-28 07:35:00;2019-12-09 14:05:00;R$ 5.244;0;2;0;
947;2019-08-04;3;GIG;MCO;Ida e volta;2019-11-28 07:35:00;2019-12-10 14:05:00;R$ 5.244;0;2;0;
948;2019-08-05;3;GIG;MCO;Ida e volta;2019-11-28 07:35:00;2019-12-09 14:05:00;R$ 5.244;0;2;0;
949;2019-11-27;1;GIG;RAO;Ida e volta;2019-11-28 10:00:00;2019-11-29 20:00:00;R$ 1.346;53.500;1;0;
950;2019-10-19;3;EZE;GIG;Somente ida;2019-11-28 13:15:00;;R$ 1.587;0;2;0;
951;2019-11-08;1;GIG;EZE;Ida e volta;2019-11-28 14:25:00;2019-12-01 19:20:00;R$ 1.317;0;1;0;
952;2019-11-23;2;EZE;GIG;Somente ida;2019-11-28 15:05:00;;R$ 1.033;27.000;1;0;
953;2019-10-29;2;GIG;LIS;Ida e volta;2019-11-28 17:10:00;2019-12-08 23:30:00;R$ 14.301;0;1;0;
954;2019-10-21;2;EZE;GIG;Somente ida;2019-11-28 17:15:00;;R$ 1.794;33.000;2;0;
955;2019-11-25;1;EZE;GIG;Somente ida;2019-11-28 19:20:00;;R$ 1.061;30.000;1;0;
956;2019-11-18;1;RAO;GIG;Somente ida;2019-11-28 20:00:00;;R$ 227;8.000;1;0;
957;2019-10-08;1;GIG;LIS;Ida e volta;2019-11-28 22:00:00;2019-12-10 06:30:00;R$ 2.962;0;1;0;
958;2019-10-18;1;LIS;GIG;Somente ida;2019-11-28 23:30:00;;R$ 1.514;53.000;1;0;
959;2019-11-14;2;SCL;GIG;Somente ida;2019-11-29 02:15:00;;R$ 772;0;1;0;
960;2019-11-20;2;LIS;GIG;Somente ida;2019-11-29 08:25:00;;R$ 1.664;0;1;0;
961;2019-11-05;2;GIG;SCL;Ida e volta;2019-11-29 10:25:00;2019-12-03 14:12:00;R$ 2.753;67.400;2;0;
962;2019-09-09;1;MIA;GIG;Somente ida;2019-11-29 12:05:00;;R$ 1.145;35.200;1;0;
963;2019-09-19;1;GIG;LIS;Somente ida;2019-11-29 14:55:00;;R$ 1.928;65.000;1;0;
964;2019-09-28;1;GIG;EZE;Ida e volta;2019-11-29 15:00:00;2019-12-02 10:05:00;R$ 1.181;22.000;1;0;
965;2019-11-22;1;EZE;GIG;Ida e volta;2019-11-29 17:15:00;2020-01-30 21:40:00;R$ 1.643;34.400;1;0;
966;2019-10-09;2;SCL;GIG;Ida e volta;2019-11-29 17:45:00;2019-12-01 22:45:00;R$ 1.352;0;1;0;
967;2019-11-28;2;EZE;GIG;Ida e volta;2019-11-29 19:20:00;2019-12-03 18:55:00;R$ 3.312;0;2;0;
968;2019-11-28;1;EZE;GIG;Ida e volta;2019-11-29 19:20:00;2019-12-03 18:55:00;R$ 1.687;0;1;0;
969;2019-11-22;1;GIG;LIS;Ida e volta;2019-11-29 20:05:00;2019-12-07 12:45:00;R$ 3.089;0;1;0;
970;2019-11-22;3;GIG;LIS;Ida e volta;2019-11-29 20:05:00;2019-12-07 12:45:00;R$ 3.089;0;1;0;
971;2019-11-21;3;GIG;LIS;Ida e volta;2019-11-29 20:05:00;2019-12-07 12:45:00;R$ 3.091;0;1;0;
972;2019-11-28;1;GIG;RAO;Somente ida;2019-11-29 22:30:00;;R$ 534;0;1;0;
973;2019-11-06;1;RAO;GIG;Ida e volta;2019-11-30 08:15:00;2019-12-11 22:15:00;R$ 650;0;1;0;
974;2019-09-07;1;LIS;GIG;Somente ida;2019-11-30 08:30:00;;R$ 1.472;45.500;1;0;
975;2019-11-20;1;SCL;EZE;Somente ida;2019-11-30 12:45:00;;R$ 397;0;1;0;
976;2019-10-31;2;GIG;MCO;Somente ida;2019-12-01 01:25:00;;R$ 2.588;0;1;0;
977;2019-11-21;1;GIG;LIS;Somente ida;2019-12-01 03:55:00;;R$ 1.841;45.200;1;0;
978;2019-08-20;1;EZE;GIG;Somente ida;2019-12-01 04:10:00;;R$ 710;15.500;1;0;
979;2019-11-25;1;EZE;IOS;Somente ida;2019-12-01 05:30:00;;R$ 2.281;0;1;1;
980;2019-11-22;1;EZE;IOS;Somente ida;2019-12-01 05:30:00;;R$ 1.109;0;1;0;
981;2019-11-22;2;LIS;MIA;Somente ida;2019-12-01 11:40:00;;R$ 2.508;0;1;0;
982;2019-09-01;2;EZE;LIS;Somente ida;2019-12-01 14:35:00;;R$ 1.959;45.500;1;0;
983;2019-10-24;1;GIG;EZE;Somente ida;2019-12-01 17:10:00;;R$ 1.099;30.000;2;0;
984;2019-11-06;1;GIG;RAO;Somente ida;2019-12-01 20:25:00;;R$ 554;22.500;1;0;
985;2019-08-11;1;GIG;MCO;Ida e volta;2019-12-02 05:35:00;2019-12-19 20:20:00;R$ 3.639;125.000;1;0;
986;2019-08-11;1;GIG;CUN;Ida e volta;2019-12-02 05:50:00;2019-12-12 14:35:00;R$ 7.412;0;2;1;
987;2019-11-27;1;EZE;SCL;Ida e volta;2019-12-02 09:50:00;2019-12-16 07:20:00;R$ 721;0;1;0;
988;2019-08-01;1;IOS;GIG;Somente ida;2019-12-02 14:10:00;;R$ 310;8.000;1;0;
989;2019-08-01;1;IOS;GIG;Somente ida;2019-12-02 14:10:00;;R$ 310;8.000;1;0;
990;2019-11-11;1;SCL;GIG;Somente ida;2019-12-02 15:15:00;;R$ 1.300;33.000;1;0;
991;2019-11-30;1;RAO;GIG;Somente ida;2019-12-02 20:00:00;;R$ 253;0;1;0;
992;2019-11-16;1;GIG;LIS;Somente ida;2019-12-02 20:00:00;;R$ 1.299;39.500;1;0;
993;2019-11-21;2;GIG;CUN;Ida e volta;2019-12-03 01:25:00;2019-12-13 11:31:00;R$ 3.804;0;1;0;
994;2019-10-22;1;LIS;GIG;Somente ida;2019-12-03 06:30:00;;R$ 1.688;45.500;1;0;
995;2019-09-21;1;GIG;BOG;Somente ida;2019-12-03 10:55:00;;R$ 882;17.000;1;0;
996;2019-11-29;1;EZE;GIG;Somente ida;2019-12-03 14:15:00;;R$ 894;23.000;1;0;
997;2019-10-03;1;GIG;EZE;Ida e volta;2019-12-03 14:25:00;2019-12-10 15:15:00;R$ 2.501;0;2;0;
998;2019-11-08;1;GIG;BCN;Somente ida;2019-12-03 14:40:00;;R$ 1.525;36.800;1;0;
999;2019-11-03;1;GIG;LIS;Somente ida;2019-12-03 19:35:00;;R$ 1.758;45.500;1;0;
1000;2019-11-03;1;GIG;LIS;Somente ida;2019-12-03 19:35:00;;R$ 1.758;45.500;1;0;
1001;2019-12-02;1;GIG;MCO;Somente ida;2019-12-03 22:25:00;;R$ 3.167;80.000;2;0;
1002;2019-12-02;1;GIG;MCO;Somente ida;2019-12-03 22:25:00;;R$ 4.621;116.000;2;1;
1003;2019-11-12;1;GIG;MCO;Ida e volta;2019-12-03 22:40:00;2019-12-09 16:30:00;R$ 3.770;0;1;0;
1004;2019-09-03;2;GIG;MCO;Ida e volta;2019-12-04 01:25:00;2019-12-29 16:22:00;R$ 12.993;476.000;2;0;
